id,reference
19318,15.9293
19319,18.6384
19320,44.9036
19321,50.6449
19322,36.5743
19323,24.6042
19324,39.9792
19325,17.5352
19326,66.8773
19327,5.83462
19328,23.2518
19329,26.2475
19330,46.6092
19331,82.1956
19332,39.5561
19333,39.2979
19334,47.181
19335,22.4468
19336,15.5261
19337,84.7053
19338,82.5875
19339,19.6171
19340,54.2601
19341,47.2837
19342,76.147
19343,1.01755
19344,64.8345
19345,9.33669
19346,62.6932
19347,54.2937
19348,36.2868
19349,42.9301
19350,81.1052
19351,83.5539
19352,40.3729
19353,70.4248
19354,82.0652
19355,56.1081
19356,56.0493
19357,29.9413
19358,58.3992
19359,7.39984
19360,15.1788
19361,88.1871
19362,53.3013
19363,1.52907
19364,86.7058
19365,29.2628
19366,38.4435
19367,79.2356
19368,64.9701
19369,41.0221
19370,38.6467
19371,58.4455
19372,81.2755
19373,58.7851
19374,80.2486
19375,50.449
19376,23.8689
19377,46.7004
19378,46.8101
19379,39.3549
19380,40.3264
19381,37.7199
19382,25.8433
19383,37.797
19384,82.452
19385,60.6782
19386,63.8187
19387,50.4461
19388,48.9499
19389,42.4983
19390,14.6988
19391,34.6163
19392,54.1078
19393,52.6718
19394,79.585
19395,32.4845
19396,44.4112
19397,36.8758
19398,62.1728
19399,41.3123
19400,35.1232
19401,45.6912
19402,34.1417
19403,70.2407
19404,26.2644
19405,40.581
19406,78.3216
19407,41.466
19408,23.9779
19409,23.0168
19410,-2.8854
19411,59.9717
19412,63.1155
19413,14.8832
19414,7.58906
19415,22.6463
19416,63.9999
19417,66.0237
19418,40.6709
19419,4.02139
19420,71.5772
19421,59.1859
19422,73.2669
19423,24.9305
19424,64.7864
19425,36.8424
19426,57.1853
19427,41.0692
19428,58.1988
19429,60.6622
19430,59.6176
19431,12.2379
19432,28.5202
19433,54.9429
19434,40.6326
19435,25.4408
19436,34.8383
19437,60.7252
19438,27.0639
19439,45.6987
19440,26.0141
19441,53.3515
19442,72.1423
19443,31.225
19444,77.7078
19445,74.2462
19446,72.4623
19447,37.4709
19448,11.7769
19449,34.5201
19450,16.3372
19451,63.5997
19452,21.6257
19453,56.866
19454,75.7961
19455,52.5313
19456,36.5739
19457,59.5156
19458,85.355
19459,16.2553
19460,24.6255
19461,61.3508
19462,50.6231
19463,17.8087
19464,79.8226
19465,49.7381
19466,55.0259
19467,57.2285
19468,56.3488
19469,81.1607
19470,53.9978
19471,39.9745
19472,34.2878
19473,37.1094
19474,45.1056
19475,35.1169
19476,30.4783
19477,36.5914
19478,37.7534
19479,29.8433
19480,35.1139
19481,59.4376
19482,32.2968
19483,49.0469
19484,50.3509
19485,48.1377
19486,25.4157
19487,24.9198
19488,55.3873
19489,40.0914
19490,58.9832
19491,-5.61934
19492,40.0314
19493,77.5818
19494,46.9121
19495,84.3673
19496,38.3309
19497,5.15951
19498,39.3918
19499,32.6504
19500,57.6957
19501,71.9571
19502,40.0716
19503,39.7826
19504,15.3094
19505,42.427
19506,86.359
19507,35.4031
19508,51.982
19509,51.4122
19510,1.80373
19511,48.0859
19512,37.9834
19513,25.2826
19514,39.3362
19515,58.2659
19516,44.7536
19517,81.5025
19518,83.7534
19519,39.8453
19520,41.411
19521,78.5173
19522,62.3046
19523,64.7248
19524,37.1471
19525,63.1141
19526,39.5953
19527,13.0446
19528,83.4697
19529,41.1127
19530,84.9791
19531,27.5052
19532,39.7664
19533,57.0328
19534,32.4564
19535,39.007
19536,10.415
19537,43.0527
19538,37.3816
19539,53.8304
19540,39.3293
19541,34.0649
19542,59.1662
19543,45.0012
19544,47.2562
19545,47.9516
19546,56.9298
19547,-4.81171
19548,18.5222
19549,48.5785
19550,50.5546
19551,59.5966
19552,45.5238
19553,68.7501
19554,54.043
19555,63.4815
19556,58.8827
19557,30.3173
19558,56.1715
19559,22.302
19560,36.2969
19561,48.819
19562,31.8893
19563,81.7233
19564,49.0179
19565,65.4623
19566,28.549
19567,33.8608
19568,75.856
19569,13.3872
19570,62.2339
19571,62.1967
19572,39.8742
19573,64.8168
19574,52.7567
19575,61.5993
19576,53.2373
19577,54.1349
19578,49.2374
19579,36.074
19580,35.8259
19581,22.7298
19582,57.0879
19583,50.7912
19584,54.3682
19585,62.3964
19586,40.187
19587,18.7745
19588,77.9002
19589,38.2916
19590,93.7286
19591,32.5183
19592,29.1169
19593,42.7384
19594,73.1004
19595,69.7967
19596,27.8043
19597,36.7332
19598,25.0967
19599,71.6627
19600,46.9646
19601,31.9703
19602,37.9242
19603,35.9941
19604,38.619
19605,67.8964
19606,52.9152
19607,20.5381
19608,11.8651
19609,65.4569
19610,27.8525
19611,33.4118
19612,73.2528
19613,40.0871
19614,61.5272
19615,43.8437
19616,77.8784
19617,59.3777
19618,37.0748
19619,43.2349
19620,49.0161
19621,73.1231
19622,79.6348
19623,42.1414
19624,33.504
19625,69.6441
19626,63.4234
19627,22.1413
19628,45.1335
19629,30.0453
19630,35.3804
19631,6.04421
19632,48.4447
19633,59.0959
19634,60.1594
19635,55.409
19636,30.3281
19637,64.8242
19638,43.2723
19639,61.1973
19640,9.16352
19641,31.9857
19642,22.6539
19643,42.9836
19644,47.854
19645,51.2045
19646,49.5803
19647,66.4496
19648,46.8831
19649,76.5768
19650,41.4674
19651,35.354
19652,46.7971
19653,12.6351
19654,27.4814
19655,26.7774
19656,57.4317
19657,75.8505
19658,11.5104
19659,53.5693
19660,49.6248
19661,69.8684
19662,28.5105
19663,28.7671
19664,71.9388
19665,83.861
19666,51.3901
19667,53.2799
19668,21.1055
19669,36.3967
19670,11.3227
19671,53.527
19672,34.3309
19673,61.3283
19674,79.0521
19675,74.4917
19676,64.0882
19677,74.0207
19678,61.1675
19679,69.1492
19680,55.3148
19681,71.2235
19682,42.4115
19683,16.6374
19684,37.4747
19685,68.9857
19686,46.5863
19687,34.7119
19688,41.2769
19689,35.9299
19690,35.3108
19691,57.9105
19692,50.4476
19693,59.1713
19694,82.3535
19695,31.2897
19696,42.1563
19697,25.6808
19698,48.2871
19699,78.2042
19700,35.021
19701,82.0519
19702,71.7866
19703,83.9248
19704,63.8571
19705,48.213
19706,82.6545
19707,79.6437
19708,75.9451
19709,5.44177
19710,18.2342
19711,58.6458
19712,35.8727
19713,48.3654
19714,15.1527
19715,76.4446
19716,80.5542
19717,32.7914
19718,79.9004
19719,22.9626
19720,22.539
19721,13.4796
19722,33.9234
19723,34.7574
19724,41.3751
19725,50.788
19726,44.5509
19727,49.5439
19728,42.0142
19729,28.6322
19730,4.22847
19731,46.6469
19732,40.9131
19733,35.2611
19734,65.2
19735,13.6453
19736,83.7349
19737,42.4241
19738,75.4958
19739,75.959
19740,65.173
19741,37.0873
19742,45.0484
19743,46.7007
19744,52.1679
19745,70.0925
19746,40.9049
19747,14.8318
19748,84.6356
19749,77.9386
19750,53.291
19751,42.1756
19752,74.1542
19753,47.2429
19754,42.691
19755,72.0837
19756,46.9592
19757,27.4874
19758,47.0803
19759,48.7908
19760,17.9722
19761,82.4095
19762,51.9905
19763,65.4197
19764,35.3581
19765,28.8587
19766,57.7146
19767,34.1934
19768,34.8224
19769,23.6582
19770,75.4038
19771,30.0014
19772,26.3878
19773,72.1494
19774,58.0699
19775,69.2232
19776,43.9476
19777,63.1335
19778,17.5645
19779,18.6676
19780,41.7242
19781,70.5773
19782,65.3643
19783,84.6057
19784,53.763
19785,37.329
19786,17.3854
19787,36.8704
19788,28.6603
19789,36.6061
19790,79.4458
19791,53.1874
19792,53.7152
19793,36.2479
19794,51.9317
19795,35.9745
19796,37.7222
19797,49.6789
19798,32.0081
19799,29.6089
19800,33.208
19801,27.8078
19802,39.4528
19803,57.7714
19804,46.519
19805,35.534
19806,72.3722
19807,70.2085
19808,71.8633
19809,22.9444
19810,27.4102
19811,75.0417
19812,38.1267
19813,35.4954
19814,81.7203
19815,24.3723
19816,54.8691
19817,15.3791
19818,88.4061
19819,42.1408
19820,42.2617
19821,59.8047
19822,35.981
19823,31.5941
19824,49.2938
19825,15.0412
19826,10.3734
19827,24.7534
19828,79.073
19829,6.13021
19830,37.4806
19831,23.7907
19832,69.0461
19833,86.7622
19834,51.1219
19835,82.6341
19836,40.1917
19837,58.9908
19838,45.1768
19839,28.1122
19840,42.1902
19841,74.1779
19842,41.772
19843,43.8402
19844,40.1943
19845,11.266
19846,85.3192
19847,59.8962
19848,48.6337
19849,41.4947
19850,53.6134
19851,85.6568
19852,27.3397
19853,53.7796
19854,56.288
19855,69.0539
19856,42.9126
19857,4.4113
19858,49.9375
19859,47.4134
19860,38.6814
19861,48.608
19862,34.8429
19863,29.6007
19864,48.0895
19865,27.3221
19866,77.6924
19867,37.0282
19868,13.8118
19869,37.9143
19870,77.8656
19871,60.3369
19872,45.2731
19873,53.813
19874,83.7284
19875,56.0994
19876,62.4319
19877,83.0265
19878,19.0963
19879,75.6234
19880,31.5992
19881,22.5967
19882,10.6349
19883,67.044
19884,72.5429
19885,40.5572
19886,47.2008
19887,57.9994
19888,29.8741
19889,13.1525
19890,40.832
19891,47.9179
19892,71.7477
19893,57.4376
19894,77.2811
19895,64.0421
19896,38.9354
19897,53.0731
19898,32.563
19899,64.4792
19900,52.8718
19901,59.0763
19902,49.9975
19903,17.4577
19904,13.6392
19905,54.9579
19906,61.0699
19907,55.2633
19908,85.9752
19909,27.8404
19910,20.1165
19911,38.6841
19912,71.2279
19913,38.6668
19914,80.5599
19915,20.6375
19916,30.1698
19917,55.934
19918,54.5438
19919,78.1944
19920,57.7033
19921,86.8283
19922,12.5985
19923,78.5303
19924,53.1687
19925,48.8678
19926,99.3921
19927,87.3737
19928,58.5747
19929,21.5231
19930,65.6604
19931,46.1255
19932,47.1453
19933,45.2725
19934,62.0015
19935,70.8633
19936,85.5072
19937,74.7712
19938,64.5147
19939,70.4849
19940,25.603
19941,34.4562
19942,31.1762
19943,31.6474
19944,45.3693
19945,37.6208
19946,35.8795
19947,23.1859
19948,55.5686
19949,46.0723
19950,51.6754
19951,80.5505
19952,42.9139
19953,34.9365
19954,37.1712
19955,56.7743
19956,42.4244
19957,40.8115
19958,77.4268
19959,7.55305
19960,85.9416
19961,21.9307
19962,34.1265
19963,19.2416
19964,5.32661
19965,70.7334
19966,37.679
19967,38.7026
19968,41.9269
19969,53.1762
19970,27.9977
19971,45.4385
19972,9.62915
19973,25.1641
19974,44.4524
19975,45.8488
19976,33.3007
19977,58.7348
19978,26.5605
19979,72.6331
19980,49.7098
19981,76.8034
19982,58.5623
19983,22.7199
19984,34.4368
19985,38.387
19986,55.0406
19987,52.2685
19988,41.8659
19989,75.9868
19990,45.2326
19991,75.2886
19992,78.8915
19993,39.8041
19994,13.3243
19995,13.4235
19996,36.9411
19997,24.4897
19998,45.0737
19999,12.4571
20000,37.0695
20001,13.4525
20002,57.5185
20003,76.2088
20004,33.8389
20005,47.8291
20006,46.9403
20007,64.9816
20008,51.1626
20009,29.5441
20010,29.0671
20011,55.5442
20012,21.3807
20013,49.1717
20014,36.2904
20015,63.6708
20016,81.8659
20017,40.9393
20018,53.4932
20019,60.2154
20020,30.7826
20021,35.7171
20022,44.5734
20023,17.506
20024,35.4767
20025,58.5454
20026,91.9952
20027,28.6447
20028,32.943
20029,29.5398
20030,70.2038
20031,46.5677
20032,31.441
20033,24.4235
20034,79.4166
20035,45.299
20036,9.65655
20037,12.9317
20038,42.0729
20039,29.4849
20040,38.9997
20041,40.6514
20042,41.263
20043,75.4351
20044,12.5158
20045,27.3115
20046,46.7047
20047,30.1903
20048,35.3616
20049,52.8298
20050,29.6724
20051,40.1467
20052,19.9905
20053,55.1776
20054,49.9818
20055,26.0554
20056,43.1045
20057,47.7554
20058,13.9636
20059,50.1457
20060,67.3013
20061,57.2153
20062,18.5392
20063,68.64
20064,33.2899
20065,54.0979
20066,48.5649
20067,36.0157
20068,50.6989
20069,70.1134
20070,57.4253
20071,80.5759
20072,45.2061
20073,90.3775
20074,75.3353
20075,32.8101
20076,24.5807
20077,17.7792
20078,77.1507
20079,50.9645
20080,45.4432
20081,72.384
20082,34.0159
20083,58.7813
20084,53.818
20085,50.7916
20086,48.2322
20087,16.6278
20088,44.3788
20089,25.9744
20090,12.5908
20091,83.018
20092,49.8229
20093,69.827
20094,33.0381
20095,40.158
20096,79.5689
20097,83.0964
20098,94.9396
20099,15.7318
20100,47.6531
20101,21.24
20102,29.6457
20103,77.5206
20104,20.0231
20105,14.6719
20106,26.2391
20107,36.9501
20108,52.4281
20109,48.8362
20110,44.3875
20111,40.2216
20112,62.8526
20113,76.9499
20114,44.4444
20115,18.3647
20116,2.69654
20117,12.7683
20118,69.7091
20119,42.9712
20120,41.8693
20121,50.6522
20122,45.0399
20123,38.0438
20124,43.1292
20125,48.6614
20126,78.747
20127,41.1707
20128,69.2093
20129,46.7038
20130,21.294
20131,38.0579
20132,89.5315
20133,14.5589
20134,64.2027
20135,60.0062
20136,72.3713
20137,74.9197
20138,63.7642
20139,35.7208
20140,33.6389
20141,73.3609
20142,38.5433
20143,26.4312
20144,45.2021
20145,8.24453
20146,51.6369
20147,72.6799
20148,33.9343
20149,63.911
20150,46.2735
20151,71.9182
20152,37.6566
20153,86.7523
20154,68.6266
20155,35.8326
20156,45.6408
20157,31.2129
20158,62.8451
20159,24.4586
20160,28.9665
20161,55.3329
20162,51.8435
20163,89.5621
20164,64.163
20165,28.5818
20166,42.4724
20167,11.3277
20168,66.6131
20169,55.0224
20170,45.8947
20171,27.3856
20172,85.7274
20173,64.8454
20174,15.1567
20175,34.5772
20176,17.9469
20177,47.6606
20178,69.8438
20179,82.9211
20180,51.2615
20181,76.1779
20182,24.5929
20183,15.9173
20184,38.3355
20185,20.3328
20186,32.2563
20187,70.0066
20188,71.287
20189,33.9313
20190,45.0785
20191,79.5172
20192,61.8372
20193,70.2712
20194,36.6884
20195,7.92526
20196,33.2413
20197,66.4194
20198,30.7433
20199,71.9663
20200,31.5503
20201,29.8549
20202,38.4799
20203,56.0752
20204,79.8887
20205,31.063
20206,11.597
20207,33.8888
20208,28.5262
20209,52.9777
20210,49.0004
20211,48.4941
20212,34.211
20213,15.4514
20214,78.2493
20215,49.1968
20216,39.9541
20217,19.8547
20218,53.7093
20219,34.9764
20220,54.0115
20221,28.7943
20222,47.3115
20223,44.4525
20224,28.9961
20225,57.4866
20226,63.7564
20227,34.7294
20228,14.6996
20229,63.3552
20230,77.1227
20231,30.1773
20232,30.7987
20233,55.2221
20234,1.39286
20235,48.5407
20236,50.552
20237,37.2874
20238,47.7688
20239,6.20084
20240,80.0092
20241,59.7809
20242,59.8077
20243,56.342
20244,40.3092
20245,86.4738
20246,89.7718
20247,32.3559
20248,34.3154
20249,51.9587
20250,54.2162
20251,43.2834
20252,31.1628
20253,80.8268
20254,61.5933
20255,20.0755
20256,66.9229
20257,38.6615
20258,6.50136
20259,47.5728
20260,54.6762
20261,44.5331
20262,56.1133
20263,47.7305
20264,47.9884
20265,59.2958
20266,21.6368
20267,12.1204
20268,83.0507
20269,65.0791
20270,61.5302
20271,10.5821
20272,79.8265
20273,34.3669
20274,37.1736
20275,13.1472
20276,36.1267
20277,42.2252
20278,36.6561
20279,23.1625
20280,75.7443
20281,85.0006
20282,31.2011
20283,43.9324
20284,30.9022
20285,80.2998
20286,30.5458
20287,33.1884
20288,38.8529
20289,9.58839
20290,44.355
20291,43.5972
20292,6.92042
20293,39.2294
20294,36.703
20295,57.8096
20296,78.4701
20297,8.56188
20298,43.7264
20299,37.3029
20300,22.9971
20301,28.6936
20302,80.465
20303,52.6783
20304,77.1765
20305,16.7326
20306,4.96458
20307,30.8231
20308,81.6825
20309,48.7672
20310,49.2703
20311,39.6802
20312,80.3063
20313,14.7827
20314,45.817
20315,29.6131
20316,41.1641
20317,57.5756
20318,57.7898
20319,35.2068
20320,33.7894
20321,71.8102
20322,81.3921
20323,38.3989
20324,42.1451
20325,61.0578
20326,70.0967
20327,64.1271
20328,21.3745
20329,39.7293
20330,27.4181
20331,68.4959
20332,13.5286
20333,37.446
20334,11.0387
20335,67.3653
20336,33.4685
20337,43.1584
20338,59.5576
20339,50.7106
20340,82.9767
20341,53.5406
20342,19.6682
20343,78.3743
20344,28.5657
20345,79.2079
20346,41.029
20347,19.2573
20348,42.0763
20349,53.461
20350,72.8511
20351,36.7883
20352,45.971
20353,41.1885
20354,79.9968
20355,49.5423
20356,23.2635
20357,42.1786
20358,15.3457
20359,51.3504
20360,79.57
20361,55.9112
20362,39.7253
20363,40.8465
20364,23.1436
20365,68.066
20366,37.8264
20367,53.8689
20368,19.4291
20369,58.3864
20370,81.384
20371,48.1936
20372,90.0076
20373,55.5217
20374,9.08834
20375,88.0716
20376,32.4049
20377,10.7077
20378,78.5322
20379,51.9308
20380,46.0905
20381,46.2286
20382,36.9522
20383,28.3162
20384,46.4856
20385,56.0711
20386,54.9257
20387,64.2269
20388,6.89982
20389,80.6847
20390,86.7301
20391,67.9585
20392,57.3397
20393,10.7764
20394,36.5624
20395,25.3615
20396,12.9082
20397,77.7667
20398,50.1462
20399,23.4142
20400,61.7218
20401,55.0481
20402,63.1248
20403,77.8483
20404,36.2875
20405,37.0734
20406,60.1766
20407,37.6068
20408,85.1647
20409,33.4667
20410,66.0407
20411,21.2293
20412,38.2124
20413,69.4189
20414,46.1654
20415,43.5278
20416,27.6423
20417,82.496
20418,53.2645
20419,46.5667
20420,39.7266
20421,35.4156
20422,90.5088
20423,54.4517
20424,34.2177
20425,68.0125
20426,41.1332
20427,75.6665
20428,54.0206
20429,38.8809
20430,26.4473
20431,67.3845
20432,73.7841
20433,48.5525
20434,54.897
20435,55.6911
20436,54.0973
20437,42.2181
20438,52.4646
20439,41.4041
20440,69.1847
20441,23.2604
20442,76.3456
20443,53.436
20444,63.2393
20445,37.8705
20446,7.50446
20447,41.5374
20448,52.0725
20449,20.403
20450,46.77
20451,57.0499
20452,42.8383
20453,71.7191
20454,27.5381
20455,38.0507
20456,34.9306
20457,29.8247
20458,58.5411
20459,61.0965
20460,12.8343
20461,62.0007
20462,24.4776
20463,69.7186
20464,34.4164
20465,50.6688
20466,24.8422
20467,41.6008
20468,78.3348
20469,8.40463
20470,57.0918
20471,35.1708
20472,80.5267
20473,78.6405
20474,50.5101
20475,70.689
20476,36.0511
20477,19.4297
20478,60.1478
20479,64.2594
20480,42.4769
20481,68.8103
20482,90.8308
20483,60.4828
20484,43.264
20485,74.062
20486,74.4182
20487,33.9848
20488,47.1929
20489,63.3381
20490,85.7912
20491,73.689
20492,13.7343
20493,59.8787
20494,62.1333
20495,37.9925
20496,40.4689
20497,57.186
20498,51.4796
20499,41.6365
20500,14.8576
20501,39.3502
20502,56.7124
20503,54.3153
20504,53.659
20505,74.5892
20506,40.8462
20507,8.52869
20508,31.1074
20509,42.528
20510,52.5015
20511,39.0279
20512,12.841
20513,67.1253
20514,33.0658
20515,61.8179
20516,20.9344
20517,38.6855
20518,34.6686
20519,88.0367
20520,4.27066
20521,57.9807
20522,11.4047
20523,17.6336
20524,43.9507
20525,10.0443
20526,28.8373
20527,15.3544
20528,87.7227
20529,6.01974
20530,25.7533
20531,42.3077
20532,59.5368
20533,59.812
20534,42.098
20535,21.6613
20536,64.9107
20537,78.8923
20538,67.2386
20539,56.6243
20540,50.2765
20541,30.704
20542,53.6578
20543,39.8663
20544,61.6116
20545,18.5138
20546,78.1521
20547,42.9852
20548,74.9354
20549,45.288
20550,84.4975
20551,13.0353
20552,60.5115
20553,33.6917
20554,76.3306
20555,33.0915
20556,20.7518
20557,75.9276
20558,14.7429
20559,33.5868
20560,44.8806
20561,33.565
20562,7.73384
20563,82.7509
20564,60.4909
20565,46.8553
20566,44.6516
20567,30.9819
20568,45.378
20569,29.4951
20570,49.0022
20571,39.7149
20572,50.4515
20573,61.9898
20574,39.8375
20575,30.1015
20576,67.0617
20577,60.4409
20578,39.5595
20579,53.3498
20580,51.9008
20581,38.6565
20582,61.2423
20583,14.3867
20584,46.2945
20585,59.9384
20586,27.9352
20587,30.7478
20588,25.7052
20589,26.18
20590,37.7184
20591,70.7825
20592,61.6337
20593,36.8505
20594,51.0131
20595,83.9307
20596,30.522
20597,35.6892
20598,14.7838
20599,52.2331
20600,90.0653
20601,67.3174
20602,47.8146
20603,56.7738
20604,61.6432
20605,76.1906
20606,57.559
20607,60.1393
20608,21.5929
20609,50.2266
20610,20.7492
20611,66.5958
20612,77.0875
20613,38.5206
20614,33.92
20615,42.7392
20616,39.5909
20617,30.186
20618,56.7382
20619,19.7216
20620,56.1802
20621,56.8044
20622,49.6605
20623,38.3056
20624,53.4502
20625,50.5984
20626,72.8451
20627,39.1152
20628,45.4915
20629,29.5584
20630,32.8126
20631,47.1
20632,19.6466
20633,29.0339
20634,55.4439
20635,10.5095
20636,39.6464
20637,30.7564
20638,63.7962
20639,53.0822
20640,54.6301
20641,7.72447
20642,51.5103
20643,74.3041
20644,86.3947
20645,28.9745
20646,50.7426
20647,63.4909
20648,51.2445
20649,48.755
20650,58.9367
20651,39.81
20652,-2.46523
20653,45.9716
20654,16.0986
20655,24.998
20656,51.8851
20657,81.9282
20658,36.6829
20659,85.2345
20660,33.99
20661,51.9549
20662,49.7226
20663,50.1878
20664,38.1711
20665,2.74347
20666,34.0435
20667,89.0481
20668,84.5739
20669,76.4399
20670,32.2038
20671,39.389
20672,76.8645
20673,65.6687
20674,32.4469
20675,30.244
20676,3.68247
20677,39.4456
20678,64.0203
20679,35.4591
20680,32.4962
20681,73.7466
20682,32.0353
20683,26.9622
20684,3.61882
20685,18.65
20686,56.8236
20687,26.0203
20688,73.9892
20689,82.3588
20690,35.9239
20691,46.9568
20692,61.7785
20693,10.8299
20694,44.8056
20695,60.3552
20696,74.8345
20697,53.4796
20698,13.1159
20699,34.9044
20700,85.5344
20701,39.2478
20702,83.823
20703,72.9314
20704,29.3237
20705,40.1941
20706,34.4236
20707,7.53935
20708,67.3844
20709,72.1983
20710,32.288
20711,37.4242
20712,72.4267
20713,41.5331
20714,70.6908
20715,73.3097
20716,10.6594
20717,35.0465
20718,48.2457
20719,23.9106
20720,36.6802
20721,77.2351
20722,16.525
20723,55.765
20724,46.3841
20725,59.5619
20726,53.8381
20727,63.8979
20728,21.1565
20729,56.5258
20730,80.8633
20731,32.8594
20732,46.1325
20733,31.4629
20734,49.4175
20735,68.4617
20736,49.7068
20737,34.7393
20738,25.9812
20739,68.2139
20740,81.1546
20741,71.3061
20742,36.3221
20743,16.6422
20744,34.2556
20745,57.8352
20746,67.9189
20747,81.3807
20748,73.0929
20749,40.5669
20750,43.3322
20751,-0.61308
20752,61.0528
20753,60.9361
20754,71.441
20755,56.8475
20756,82.5613
20757,40.0361
20758,37.3772
20759,40.4946
20760,5.57913
20761,60.369
20762,34.2233
20763,43.2788
20764,48.549
20765,88.3365
20766,48.8437
20767,58.8422
20768,47.2412
20769,65.6761
20770,17.8262
20771,52.2466
20772,53.2707
20773,39.2828
20774,53.0604
20775,36.1144
20776,47.214
20777,49.784
20778,70.8037
20779,32.8999
20780,32.4757
20781,27.2772
20782,70.6505
20783,56.1267
20784,64.8857
20785,52.0574
20786,28.5432
20787,61.7913
20788,66.7739
20789,16.5388
20790,47.8628
20791,75.0183
20792,32.359
20793,54.5433
20794,30.5451
20795,52.7592
20796,5.37255
20797,66.6762
20798,34.9888
20799,41.1179
20800,58.1759
20801,56.916
20802,25.4924
20803,14.8067
20804,75.5872
20805,76.1041
20806,52.8482
20807,40.7497
20808,82.8723
20809,44.8809
20810,36.2154
20811,77.4826
20812,74.3295
20813,27.9187
20814,10.2807
20815,44.4767
20816,11.4323
20817,25.7457
20818,31.8013
20819,76.6381
20820,17.249
20821,21.8743
20822,8.52174
20823,24.4202
20824,83.4017
20825,75.4272
20826,51.1355
20827,83.437
20828,44.6141
20829,19.1727
20830,42.728
20831,46.4362
20832,39.7223
20833,80.4521
20834,50.0986
20835,37.8942
20836,19.4864
20837,6.4326
20838,22.4171
20839,15.8794
20840,8.59036
20841,32.0452
20842,31.568
20843,56.0152
20844,69.9078
20845,40.9118
20846,83.8068
20847,53.137
20848,79.2294
20849,31.4461
20850,62.87
20851,32.618
20852,32.2487
20853,50.0252
20854,39.9533
20855,79.7274
20856,50.7068
20857,55.7557
20858,61.8657
20859,10.9865
20860,37.602
20861,73.014
20862,45.2569
20863,84.7372
20864,72.2952
20865,65.7544
20866,38.2513
20867,71.6422
20868,53.4988
20869,58.0647
20870,36.155
20871,78.7002
20872,53.7683
20873,47.7272
20874,89.059
20875,52.0296
20876,40.3129
20877,41.9822
20878,49.7948
20879,38.5017
20880,64.4869
20881,46.3797
20882,54.1542
20883,31.4038
20884,81.3805
20885,27.6191
20886,57.9627
20887,73.81
20888,34.273
20889,63.6111
20890,74.9235
20891,40.0968
20892,37.5579
20893,53.2198
20894,38.7431
20895,37.1368
20896,58.1806
20897,52.0851
20898,79.5677
20899,62.3588
20900,52.547
20901,15.6554
20902,16.0603
20903,83.0538
20904,35.9251
20905,18.303
20906,11.7426
20907,38.4688
20908,70.405
20909,52.6355
20910,23.6873
20911,44.4176
20912,56.3771
20913,66.5035
20914,17.282
20915,31.7395
20916,37.2776
20917,80.739
20918,22.8288
20919,58.4921
20920,67.6219
20921,35.7215
20922,68.3465
20923,36.6194
20924,46.2367
20925,75.4354
20926,53.8655
20927,68.7721
20928,18.4362
20929,67.3174
20930,36.2588
20931,81.3727
20932,69.2996
20933,52.2784
20934,57.3785
20935,46.7893
20936,83.5225
20937,35.7631
20938,53.0269
20939,38.2642
20940,47.3769
20941,21.0129
20942,38.9755
20943,19.1453
20944,86.495
20945,58.9286
20946,18.3447
20947,58.136
20948,82.7658
20949,47.4327
20950,40.2728
20951,19.5194
20952,86.8985
20953,53.0324
20954,49.6531
20955,47.7926
20956,80.0863
20957,71.293
20958,37.581
20959,40.3487
20960,33.1296
20961,61.3846
20962,89.5921
20963,60.0621
20964,75.6863
20965,42.0824
20966,37.2695
20967,37.7002
20968,36.8625
20969,22.2443
20970,38.2537
20971,12.1639
20972,58.6453
20973,29.9033
20974,34.0969
20975,80.3166
20976,3.31741
20977,40.6885
20978,62.0366
20979,86.817
20980,48.85
20981,9.22983
20982,38.8781
20983,67.7467
20984,28.3634
20985,60.4641
20986,50.2116
20987,44.6316
20988,35.5614
20989,25.944
20990,14.5131
20991,17.673
20992,80.1642
20993,16.6853
20994,42.6927
20995,90.1619
20996,49.6974
20997,66.5734
20998,41.549
20999,35.8334
21000,76.7515
21001,60.6054
21002,11.9132
21003,46.4063
21004,59.1509
21005,51.9065
21006,76.7944
21007,45.0447
21008,43.0203
21009,76.798
21010,62.1638
21011,90.1575
21012,78.8002
21013,16.6907
21014,62.1916
21015,56.5723
21016,66.773
21017,68.525
21018,77.97
21019,57.1757
21020,40.7448
21021,75.2189
21022,80.9289
21023,29.127
21024,8.13172
21025,66.7709
21026,46.5052
21027,50.5292
21028,40.9291
21029,58.1763
21030,52.2854
21031,20.4515
21032,44.9967
21033,84.5158
21034,60.8153
21035,28.0001
21036,23.1994
21037,35.5015
21038,46.3606
21039,12.4812
21040,29.9567
21041,74.9127
21042,40.9221
21043,74.9128
21044,45.8814
21045,81.5531
21046,37.6083
21047,56.3444
21048,79.7301
21049,48.5616
21050,30.3949
21051,78.352
21052,56.9816
21053,49.816
21054,37.5763
21055,39.059
21056,45.5592
21057,73.508
21058,81.2466
21059,31.9258
21060,57.2604
21061,57.4869
21062,48.5912
21063,46.8382
21064,54.8241
21065,32.8006
21066,87.8512
21067,97.8312
21068,70.7336
21069,17.528
21070,55.6276
21071,49.4419
21072,51.3542
21073,70.875
21074,56.2612
21075,23.092
21076,52.9191
21077,29.2308
21078,45.1255
21079,47.3869
21080,21.7324
21081,4.35621
21082,32.2555
21083,82.5515
21084,67.0635
21085,77.3466
21086,46.6901
21087,46.5314
